year,local_authority_name,sum_cycles,change_cycles,mean_cycles,n_cycles,cycling_2011,multiplier
2013,Camden,243640,1.0723181047871053,1293.17616713352,17,NA,1.2023448627563127
2013,Cardiff,44599,1.0408703703691906,57.28502132196162,67,NA,1.2516879720936949
2013,Carmarthenshire,1950,1.0095408325584665,8.278623188405797,23,NA,1.0169167539528519
2013,Central Bedfordshire,8092,1.185532138524844,23.825641025641026,26,NA,1.211409523747683
2013,Ceredigion,461,0.585042846490922,7.247619047619048,7,NA,0.6652159749488271
2013,City of Edinburgh,25729,0.8619097975729365,101.03373015873017,41,NA,0.9786402373492443
2013,City of London,288605,0.9944822796924494,5333.3015873015875,6,NA,1.5007836829535943
2013,Clackmannanshire,1064,0.8934642291528048,27.89097222222222,4,NA,0.6182676885746315
2013,Comhairle nan Eilean Siar,295,0.6095238095238096,9,4,NA,NA
2013,Conwy,1968,0.9227473214264453,13.517226890756303,17,NA,1.6465074666635204
2013,Cornwall excluding Isles of Scilly,9445,0.8727353669056954,17.165873015873014,50,NA,0.732242534996604
2013,Coventry,27438,1.0703458207049907,67.85913580246914,45,NA,1.0537303372929958
2013,Croydon,20504,1.0112450322582152,72.98328373015873,32,NA,1.1593458555540315
2013,Cumbria,19538,1.0529362142726721,38.36924119241193,41,NA,1.0946091051219742
2013,Darlington,6627,1.0898343580296972,54.52619047619048,14,NA,1.3285661978616958
2013,Denbighshire,1983,0.9561965133166721,13.621717171717172,11,NA,1.3947287792696244
2013,Derby,24609,1.1419055772017883,44.469758213362866,43,NA,1.1097023824405492
2013,Derbyshire,32013,1.0222819098272566,30.878273809523808,88,NA,0.9587057766243753
2013,Devon,20590,1.1518726938992871,37.32979733560091,56,NA,1.001991767358773
2013,Doncaster,13809,1.0489475490885265,43.82422839506173,36,NA,0.8711014399924509
2013,Dorset,17830,1.1084457683195417,38.57928849902534,57,NA,0.9870314184675043
2013,Dudley,9767,1.0349343661754247,29.16036036036036,37,NA,0.9867525611946657
2013,Dumfries & Galloway,2181,1.3916598256893875,12.614136904761905,16,NA,1.9582101757092438
2013,Dundee City,4828,1.185331418463827,43.02417328042328,12,NA,1.4294732703804036
2013,Durham,10753,0.8187457360991964,20.428439153439154,54,NA,0.7150236100369549
2013,Ealing,35414,0.36455000482632405,113.34049344375431,23,NA,0.5529835029868311
2013,East Ayrshire,665,0.9610117123369285,5.931709956709957,11,NA,1.369780382126834
2013,East Cheshire,15960,1.316115830934186,38.42437641723356,42,NA,1.2686355231336663
2013,East Dunbartonshire,1369,1.3993785425681116,17.486574074074074,6,NA,2.637349765305911
2013,East Lothian,1447,0.33805430121157,12.31550925925926,12,NA,1.0005204323330057
2013,East Renfrewshire,1348,0.7680265927848355,24.924444444444443,5,NA,1.3034682541095206
2013,East Riding of Yorkshire,12946,1.1043528632979436,32.56644736842105,38,NA,1.1667444386502521
2013,East Sussex,21755,1.0664665886605829,29.041309523809524,70,NA,0.9872864922898713
2013,Enfield,12522,0.6117094729861453,52.080729166666664,16,NA,1.0871012787790348
2013,Essex,64587,0.9740867086806979,29.53909478885894,212,NA,0.8801407967306291
2013,Falkirk,2155,0.8291490919486173,25.060185185185183,9,NA,0.6483957544033573
2013,Fife,6043,1.02245551973029,18.220657596371883,35,NA,1.2589632745232935
2013,Flintshire,7501,0.8516572187803318,33.964285714285715,22,NA,0.7225908547818563
2013,Gateshead,14856,0.9263399356467683,42.20291666666667,40,NA,0.9812267461568746
2013,Gloucestershire,30642,0.9854867517269276,44.647121618600494,71,NA,0.9491173990489484
2013,Greenwich,31243,0.5185433927278272,116.47416666666666,30,NA,0.7098476273216663
2013,Gwynedd,1739,0.6945584592109839,14.863636363636363,11,NA,0.5562976098426164
2013,Hackney,173826,0.856490752082648,1066.6735638699924,21,NA,1.0297725788569851
2013,Halton,5749,1.1218023768499668,38.321335200746965,17,NA,1.2102663385103523
2013,Hammersmith and Fulham,91848,0.5762911065864001,421.7057256235828,14,NA,0.8394825890200024
2013,Hampshire,113446,1.0389126206785209,55.51729024943311,203,NA,0.9604286614692021
2013,Haringey,36370,0.7959847160327949,276.10392156862747,17,NA,0.8222567700307439
2013,Harrow,6348,0.6822816750090032,62.83838383838384,11,NA,0.5262235266387505
2013,Hartlepool,4689,1.0666425350664224,34.43240740740741,12,NA,1.0857374864547238
2013,Havering,9128,0.8938114440029101,33.2893759018759,22,NA,1.316705945299453
2013,"Herefordshire, County of",6751,1.106147432268876,29.319027777777777,20,NA,0.941772078412169
2013,Hertfordshire,57082,1.084629598500151,33.387671957671955,150,NA,1.0856468487005833
2013,Highland,6259,0.9401952349590795,20.340920634920636,25,NA,1.2119182424628887
2013,Hillingdon,22935,0.8511004762516845,61.018680555555555,40,NA,0.9419408154385661
2013,Hounslow,50525,0.7237067842526343,176.62915249433107,28,NA,1.352590990321119
2013,Inverclyde,1141,1.0158203791832339,13.553819444444445,8,NA,1.222126572532059
2013,Isle of Anglesey,1385,0.7874697086812008,11.361666666666666,10,NA,1.1933022499818557
2013,Isle of Wight,5529,0.9368576095765152,54.785858585858584,11,NA,0.887534367739416
2013,Islington,278354,0.9579173630970557,1579.573263888889,16,NA,1.1013235345465133
2013,Kensington and Chelsea,185484,0.7858006429688654,837.3354218880535,19,NA,0.9539507972875296
2013,Kent,52948,1.1227493945975544,31.787044123204836,168,NA,1.0830468551575647
2013,"Kingston upon Hull, City of",43679,0.9048629809475869,143.93793103448277,29,NA,0.7816013104218648
2013,Kingston upon Thames,31877,0.6430315635306981,105.34273088023087,22,NA,0.7804389951355885
2013,Kirklees,6616,1.1112478089297801,31.8,25,NA,1.0317679874502057
2013,Knowsley,6170,0.8522380645624273,28.774693362193364,22,NA,0.8917257054097786
2013,Lambeth,364188,0.915435113748509,1479.5675925925925,24,NA,1.1630430394350568
2013,Lancashire,58323,0.9450235267977367,36.20981368906901,141,NA,0.9483822483223734
2013,Leeds,46370,0.9490879069047146,55.362057032115175,86,NA,1.095423808283917
2013,Leicester,37402,0.9100023300329467,93.85327380952381,28,NA,0.9956079040892736
2013,Leicestershire,37958,0.8338036238395987,43.01263392857143,80,NA,0.8148662232445657
2013,Lewisham,83759,0.9148069997173239,404.9685786435786,22,NA,1.1840534368015425
2013,Lincolnshire,24254,0.8882846566836189,39.41524356869184,58,NA,0.7986702247926494
2013,Liverpool,39860,0.7836446258795632,59.98084950029394,54,NA,1.0031091853872567
2013,Luton,5474,1.2557426485601222,28.828759398496242,19,NA,1.4666279759587908
2013,Manchester,88992,1.020361406011697,181.11890184645287,49,NA,1.0690270918560965
2013,Medway,7981,1.04689955766286,48.27942386831276,27,NA,1.2245445146448675
2013,Merthyr Tydfil,443,0.9723277940218467,3.5045454545454544,11,NA,0.7173244497668951
2013,Merton,22397,0.8147577292818824,216.3126984126984,16,NA,1.0804034007550165
2013,Middlesbrough,10082,0.9935881025546343,51.43163780663781,33,NA,1.054223353094943
2013,Midlothian,3156,0.9607343298333321,32.247907647907645,11,NA,1.3776049067603697
2013,Milton Keynes,16924,0.9423541011755907,47.4863492063492,35,NA,0.9514468326430205
2013,Monmouthshire,2650,1.2686139420803464,12.212719298245615,19,NA,1.2017385901982616
2013,Moray,1027,1.0483741661768928,8.784171075837742,9,NA,1.0248733327576298
2013,Neath Port Talbot,4774,1.0757839769753077,31.10451388888889,16,NA,0.8300895794892682
2013,Newcastle upon Tyne,24844,0.9757671637999324,56.41162790697675,43,NA,0.8574443223589782
2013,Newham,31439,0.6080621123855029,231.35248538011695,19,NA,0.7484962268496933
2013,Newport,10613,0.9817900910065865,45.67488425925926,24,NA,0.9834766784161203
2013,Norfolk,55363,1.0607342868287373,53.40295616717635,109,NA,0.8197804686460448
2013,North Ayrshire,816,1.4572366816108708,10.42108843537415,7,NA,1.1864546892038297
2013,North East Lincolnshire,24823,1.1893411661275244,99.49421296296296,24,NA,1.182960558384146
2013,North Lincolnshire,6322,1.097330582907657,42.010025062656645,19,NA,1.0470378882797116
2013,North Somerset,13679,0.9970250628528263,51.75050505050505,22,NA,0.9737450745322455
2013,North Tyneside,20113,1.0115520734119163,66.2467261904762,28,NA,0.909960958234915
2013,North Yorkshire,18607,0.9210527605063981,25.332659932659933,66,NA,0.9135522292157895
2013,Northamptonshire,30063,0.9460176307012773,23.239215443121694,96,NA,0.7467950551795394
2013,Northumberland,8157,1.0027159784447837,37.72109375,32,NA,0.9080462059541546
2013,Nottingham,56143,0.9545586592459289,163.8841468253968,40,NA,0.9918306401816084
2013,Nottinghamshire,33752,1.070760711456079,39.81158234126984,80,NA,0.9781530964109502
2013,Oldham,7761,1.0436160815448683,37.39050925925926,12,NA,1.2995006499478317
2013,Orkney Islands,296,1.6907723855092276,8.077777777777778,4,NA,0.8635816153752159
2013,Oxfordshire,64052,0.9567764165807727,68.43016917293232,76,NA,0.9559693184329646
2013,Pembrokeshire,1672,0.854337975723925,11.037777777777777,15,NA,1.124076790499459
2013,Perth & Kinross,1775,0.5740157654014946,12.587698412698414,14,NA,1.1339384255025844
2013,Peterborough,25404,0.9516435255584931,76.16347517730496,47,NA,0.8561334955002593
2013,Plymouth,23767,0.9715420566884123,93.96798515104967,31,NA,0.8441317275932702
2013,Poole,26097,0.9449328717388586,135.67391304347825,23,NA,0.7643354607316337
2013,Portsmouth,51079,0.9390970757245063,138.58819444444444,16,NA,0.8313430168659676
2013,Powys,1018,0.8815054080454274,9.051767676767676,11,NA,0.5149105159575902
2013,Reading,20971,0.9131752199099942,149.8015625,16,NA,1.0332094923306134
2013,Redbridge,16704,1.9887842524865447,93.99444444444444,16,NA,4.741179490239529
2013,Redcar and Cleveland,5738,0.8842990542621368,37.72,15,NA,0.7008281451520932
2013,Renfrewshire,2132,0.8613740041123226,20.86111111111111,14,NA,0.9672546141160895
2013,"Rhondda, Cynon, Taff",4416,1.3623500905242967,13.955810657596372,42,NA,1.0673431559971644
2013,Richmond upon Thames,63265,0.7816986376728268,191.60451388888887,16,NA,1.1494273761209652
2013,Rochdale,4289,0.7909042891571779,25.827407407407406,15,NA,0.974274114632896
2013,Rotherham,6793,1.0217094579369292,20.93660714285714,28,NA,0.7520091503506552
2013,Rutland,1159,1.34366576819407,31.325000000000003,4,NA,0.6689591545751908
2013,Salford,24802,0.8173039937039691,90.22161835748793,23,NA,0.9263672335316022
2013,Sandwell,11112,1.0055098583082416,29.21851851851852,36,NA,1.0730275621919938
2013,Scottish Borders,1904,0.7838618775684805,12.331490929705215,14,NA,1.033901642298949
2013,Sefton,15153,0.9225287459702219,78.23768115942029,23,NA,0.937552596615399
2013,Sheffield,24438,1.1871121632623103,58.290130023640664,47,NA,1.0880955619394166
2013,Shetland Islands,57,0.7333333333333334,2.414814814814815,3,NA,0.8389830508474576
2013,Shropshire,6272,1.3461490316204492,25.944272486772487,30,NA,1.2497612416882042
2013,Slough,8375,0.8675451069720295,101.56916666666666,10,NA,0.8284484574403674
2013,Solihull,11744,1.0037295007838007,36.24810267857143,32,NA,0.8022623808178473
2013,Somerset,22111,1.1461961483545493,30.953582930756845,69,NA,1.0016640555057545
2013,South Ayrshire,2061,0.8063897538091086,19.465046296296297,12,NA,1.061354951455238
2013,South Gloucestershire,33896,0.9803894804221457,132.33156850459483,38,NA,1.0026360629533044
2013,South Lanarkshire,2509,1.0198162947328722,12.272174603174603,25,NA,2.470210262105524
2013,South Tyneside,7394,1.4364631321380006,35.90787037037037,18,NA,1.1890640135250652
2013,Southampton,30070,1.1029362818672948,100.84244444444444,25,NA,1.0453507037538585
2013,Southend-on-Sea,9608,0.9731336766621711,75.75256410256411,13,NA,1.0648787066537924
2013,Southwark,329974,1.0296494462922992,2615.4624542124543,13,NA,1.133401881486067
2013,St. Helens,9037,1.2107810851282736,40.60486111111111,16,NA,1.1423846446708936
2013,Staffordshire,24177,1.021310109509715,27.897635411552937,97,NA,0.8522431712776727
2013,Stirling,3518,0.7955745108392932,30.762698412698413,14,NA,1.360535461684419
2013,Stockport,20942,0.9806307008209117,60.93095238095238,28,NA,1.0557444343245082
2013,Stockton-on-Tees,8609,0.8162722091816466,34.710882173382174,26,NA,0.6881062487792425
2013,Stoke-on-Trent,8519,0.9969093812182919,18.4597442680776,27,NA,0.751696482004828
2013,Suffolk,35429,1.206862014850276,37.06537202380952,80,NA,1.1417932260089079
2013,Sunderland,8487,1.1087930065545055,28.04187016687017,39,NA,1.2813497625194008
2013,Surrey,110258,1.1222683693931264,62.749341394498465,191,NA,1.0627072322516324
2013,Sutton,12349,0.6687997585315588,53.60740740740741,15,NA,0.6527251870958163
2013,Swansea,7313,0.9712881124498394,36.02111111111111,30,NA,0.8467927894387203
2013,Swindon,21437,0.9433992409459538,68.41701388888889,32,NA,0.7985957815341181
2013,Tameside,6926,0.953967456975121,36.24126984126984,14,NA,1.1129702996132032
2013,Telford and Wrekin,6520,1.1437649105890426,26.028743961352657,23,NA,0.9143286298129124
2013,The Vale of Glamorgan,4263,0.9591400648612546,14.982539682539683,21,NA,1.1877905201382954
2013,Thurrock,7181,1.1994866482564974,22.81872427983539,27,NA,0.9748521139918408
2013,Torbay,4117,0.9985441392788577,58.54761904761905,14,NA,0.8647050077197607
2013,Torfaen,1928,1.0037688312895825,10.627777777777778,20,NA,0.8644336481093144
2013,Tower Hamlets,176450,0.5859893048760133,441.53543956043956,26,NA,0.7894917583535311
2013,Trafford,38501,0.9411242726765386,117.49577777777777,25,NA,0.8865452032200452
2013,Wakefield,13057,1.1310650187190598,41.02724014336918,31,NA,1.2319953204456575
2013,Walsall,4917,1.0644905870216907,20.00513888888889,20,NA,1.0826736218542075
2013,Waltham Forest,15246,1.6488185748923367,250.30805860805862,13,NA,2.568929197294658
2013,Wandsworth,194568,0.9094553769204609,772.1950617283951,27,NA,1.0194598621569724
2013,Warrington,16092,1.117327626039875,106.53384353741497,21,NA,1.1255656885158114
2013,Warwickshire,35015,1.0235407344601282,32.63890778533636,84,NA,0.9699355872268435
2013,West Berkshire,5582,1.5624284290758077,33.35326086956522,23,NA,1.805625957274076
2013,West Cheshire,19824,1.1535850433100918,54.35743575207861,42,NA,1.0598867974601953
2013,West Dunbartonshire,1945,0.8766577255726601,36.76,5,NA,1.3798810452748889
2013,West Lothian,2186,1.039610053374424,22.719708994708995,12,NA,1.1671937433674575
2013,West Sussex,51262,0.9957099129637618,40.14265873015873,120,NA,0.8781748333460986
2013,Westminster,561806,0.994237237542301,1685.3460441468253,32,NA,1.129542322814003
2013,Wigan,12585,1.1643395723816032,51.93657694962043,23,NA,0.9812424468666834
2013,Wiltshire,15187,0.9408959142337376,34.210656565656564,55,NA,0.8749402728594483
2013,Windsor and Maidenhead,17784,0.9678904996756375,54.173336385836386,26,NA,0.7870364513136129
2013,Wirral,11568,0.8600687231299806,32.612698412698414,21,NA,0.8094650428410232
2013,Wokingham,10625,0.8367408088897142,40.309440267335006,19,NA,0.8006281483894322
2013,Wolverhampton,11005,1.0566034598687486,33.85267094017094,26,NA,0.9802013370057233
2013,Worcestershire,23079,0.9807712139059325,35.66795112781955,76,NA,0.8620794908329612
2013,Wrexham,3361,0.8821025668949656,13.720634920634922,18,NA,0.73455606193519285
2013,York,49373,0.986759721886179,132.0635865457294,21,NA,1.0846853620578205
2013,NA,12086,0.8612020959090274,26.089962651727358,51,NA,1.173605328672884
2014,Aberdeen City,8004,0.7932799748331427,40.78762400793651,16,NA,0.6890093646858949
2014,Aberdeenshire,2523,0.9752347768871162,9.910501700680273,28,NA,0.9306801000310645
2014,Angus,884,0.463227721325955,7.29074074074074,12,NA,0.7375272692966676
2014,Argyll & Bute,748,1.122398434898435,6.531481481481482,6,NA,2.9642066901820248
2014,Barking and Dagenham,8469,0.9773651531250706,50.299305555555556,8,NA,1.9933547217193741
2014,Barnet,20532,1.2284347137485334,29.779813108038915,31,NA,1.4430350252079602
2014,Barnsley,5513,1.176505586204361,21.79722222222222,24,NA,1.0998405074343016
2014,Bath and North East Somerset,16761,1.2489254528515983,52.8921568627451,17,NA,1.2347035906252661
2014,Bedford,10706,0.8187462810073676,32.18169934640523,17,NA,0.6908483834784411
2014,Bexley,8155,1.8643931615222529,36.45631613756614,12,NA,2.166371289690956
2014,Birmingham,51025,0.9841648417655964,35.2486128986129,111,NA,1.0439952466883176
2014,Blackburn with Darwen,1977,1.1123627836095695,7.285185185185185,9,NA,1.0668407278383862
2014,Blackpool,8826,1.1450610874687768,60.62888888888889,10,NA,1.032768590766751
2014,Blaenau Gwent,516,0.881537444037444,7.311111111111111,6,NA,1.9752441387696167
2014,Bolton,15291,1.095052263410985,40.08735632183908,29,NA,0.9163712662422308
2014,Bournemouth,20514,0.8778195604675664,66.21486928104575,17,NA,0.74671569345162625
2014,Bracknell Forest,6475,0.8888446604460007,43.46783068783069,15,NA,0.8459631056145364
2014,Bradford,16863,1.0609242457994852,26.925375375375374,37,NA,1.1462216098727775
2014,Brent,25554,1.0798716599158036,109.3625104427736,19,NA,1.2311126853296026
2014,Bridgend,4464,0.9344016075056113,22.38293650793651,14,NA,0.7264166977379569
2014,Brighton and Hove,51797,0.8007542798236758,94.02030423280424,24,NA,0.8365394590118994
2014,"Bristol, City of",115922,0.92575422286604,197.58434429327286,42,NA,0.99754626990247
2014,Bromley,16056,0.9955257119953486,34.624845679012346,18,NA,1.2603643969683513
2014,Buckinghamshire,20172,1.3736117950520639,25.45650352733686,54,NA,1.3449038955930883
2014,Bury,9795,0.8538783872953984,65.26685185185185,15,NA,0.8800901932210612
2014,Caerphilly,4053,1.3343186155024243,12.204662698412697,28,NA,1.8605997303161488
2014,Calderdale,5107,1.4820880438360113,28.732905982905983,13,NA,1.6646878428368908
2014,Cambridgeshire,84122,1.0303320877144415,82.02827258475406,81,NA,0.8041607158347371
2014,Camden,243640,1.0130450076308457,1030.0828174603175,10,NA,1.1358844499857632
2014,Cardiff,44599,0.9542456939625861,96.01892507002802,68,NA,1.147518357287389
2014,Carmarthenshire,1950,1.665136514902035,7.18800505050505,22,NA,1.677302358668564
2014,Central Bedfordshire,8092,1.0406123828969518,24.406584362139917,27,NA,1.063326509848742
2014,Ceredigion,461,0.9089117721840835,5.868888888888889,5,NA,1.0334672653505954
2014,City of Edinburgh,25729,0.7725861189849837,82.24554232804233,30,NA,0.8772192461267557
2014,City of London,288605,1.2446311771277023,3890.9375,4,NA,1.878286018838112
2014,Clackmannanshire,1064,1.3239039614796824,28.271296296296295,3,NA,0.9161273786360535
2014,Comhairle nan Eilean Siar,295,0.3619047619047619,9,4,NA,NA
2014,Conwy,1968,1.6257232956965473,8.830442176870749,14,NA,2.900865147953251
2014,Cornwall excluding Isles of Scilly,9445,0.9498128677371834,14.713030638612034,43,NA,0.7969121092343927
2014,Coventry,27438,0.9998004480945798,64.30424510889627,43,NA,0.9842800738012706
2014,Croydon,20504,1.0245069167526168,45.594340016708436,19,NA,1.174549995337133
2014,Cumbria,19538,1.1553324982803523,34.237813620071684,31,NA,1.201058007995816
2014,Darlington,6627,1.1359570379068094,54.455555555555556,12,NA,1.3847922041240688
2014,Denbighshire,1983,0.8950343864517385,12.844444444444445,8,NA,1.3055163868880892
2014,Derby,24609,1.0136669026661909,54.25771389856756,41,NA,0.9850802022057439
2014,Derbyshire,32013,0.9856621588107046,27.35243832472748,83,NA,0.9243634230126918
2014,Devon,20590,1.2901126994821113,29.65559371184371,52,NA,1.1222440732318486
2014,Doncaster,13809,1.2441811922404504,28.34962962962963,30,NA,1.033233767612066
2014,Dorset,17830,1.1376224557294583,19.599506172839508,45,NA,1.013012217874635
2014,Dudley,9767,0.8590136426479611,23.657201646090535,27,NA,0.8190219009891863
2014,Dumfries & Galloway,2181,0.9811512238634426,12.614136904761905,16,NA,1.3805818598860649
2014,Dundee City,4828,1.2506669751890727,42.52417328042328,12,NA,1.5082659443020994
2014,Durham,10753,1.0309423388941379,18.436524822695034,47,NA,0.9003382618003862
2014,Ealing,35414,1.5087585099773941,82.33152958152958,22,NA,2.288625853690416
2014,East Ayrshire,665,0.9358424022860192,5.931709956709957,11,NA,1.3339052448139228
2014,East Cheshire,15960,1.0666700450545819,32.25091575091575,26,NA,1.0281887648584178
2014,East Dunbartonshire,1369,0.8207245969479591,17.486574074074074,6,NA,1.5467850601518955
2014,East Lothian,1447,0.9913415666044785,14.778611111111111,10,NA,2.93401826053987
2014,East Renfrewshire,1348,1.051381499873065,24.924444444444443,5,NA,1.7843684332249754
2014,East Riding of Yorkshire,12946,1.4912309889664126,37.520447530864196,36,NA,1.5754796505200652
2014,East Sussex,21755,1.0528719697086983,25.94252136752137,65,NA,0.9747012094486335
2014,Enfield,12522,1.349683293705713,49.58951914098973,17,NA,2.398593612375547
2014,Essex,64587,1.0896850130327362,27.97172170375688,199,NA,0.984590208457962
2014,Falkirk,2155,1.1514584841437996,22.484375,8,NA,0.9004421517678419
2014,Fife,6043,1.0273493840384096,20.47416529830323,29,NA,1.2649891556648498
2014,Flintshire,7501,0.9483927705071488,28.12457142857143,25,NA,0.804666393471213
2014,Gateshead,14856,0.8560200560144104,32.174786324786325,39,NA,0.9067403248912016
2014,Gloucestershire,30642,1.1139534017068862,32.43641975308642,54,NA,1.0728429919905529
2014,Greenwich,31243,0.7797406024470287,101.90393374741201,23,NA,1.0674073266302502
2014,Gwynedd,1739,1.0526423869024362,10.169230769230769,13,NA,0.8431002978756773
2014,Hackney,173826,0.7232554427114979,285.9770202020202,11,NA,0.8695816278253293
2014,Halton,5749,1.0586328677016175,46.416765873015876,16,NA,1.1421153592290043
2014,Hammersmith and Fulham,91848,1.3369489710080207,136.28298059964726,9,NA,1.9475320211299745
2014,Hampshire,113446,1.0788709488428956,51.43715149272144,193,NA,0.9973683644524937
2014,Haringey,36370,0.9396036005908787,193.66190476190476,7,NA,0.9706159002420869
2014,Harrow,6348,0.8998046508133942,46.577777777777776,10,NA,0.6939925165522373
2014,Hartlepool,4689,1.2881733798886148,42.26388888888889,10,NA,1.3112341591656622
2014,Havering,9128,1.042904422380154,28.790138888888887,20,NA,1.53634020076674
2014,"Herefordshire, County of",6751,1.1111700133524407,35.15920138888889,16,NA,0.9460482955673815
2014,Hertfordshire,57082,0.9365966446750986,35.66806939830196,129,NA,0.9374750580300701
2014,Highland,6259,0.8540321624608125,20.688506760728984,27,NA,1.1008534385747397
2014,Hillingdon,22935,1.0715813179437217,50.231185807656395,34,NA,1.185954195300152
2014,Hounslow,50525,0.9696946005271742,155.15241147741148,26,NA,1.8123364442279901
2014,Inverclyde,1141,1.0698453822608247,18.178819444444443,8,NA,1.2871236854028771
2014,Isle of Anglesey,1385,1.3016282670033605,8.934848484848485,11,NA,1.9724389681684957
2014,Isle of Wight,5529,1.1260499290411117,39.127430555555556,8,NA,1.066766178337684
2014,Islington,278354,0.9843821346858851,1254.2506172839505,9,NA,1.13175024660959
2014,Kensington and Chelsea,185484,1.2692378815710463,263.5421957671958,12,NA,1.5408367248182668
2014,Kent,52948,0.9217952744581328,24.1448998615106,149,NA,0.8891988523038474
2014,"Kingston upon Hull, City of",43679,1.1403433690720284,122.09753086419754,27,NA,0.9850042386132367
2014,Kingston upon Thames,31877,0.9118122581571269,121.61329365079365,20,NA,1.106654607436681
2014,Kirklees,6616,1.2598681145565906,16.41140350877193,19,NA,1.169758517013984
2014,Knowsley,6170,1.106584913382137,33.181329365079364,20,NA,1.1578574737660323
2014,Lambeth,364188,0.9438421598183303,1333.1371913580247,18,NA,1.199133655477881
2014,Lancashire,58323,1.1134791769923047,35.79383575464084,118,NA,1.1174366091333556
2014,Leeds,46370,0.9156010296680217,43.98482397232397,78,NA,1.05677372927302
2014,Leicester,37402,1.2444470696984251,88.76444160997733,28,NA,1.3615144686141956
2014,Leicestershire,37958,1.3827155297470162,39.108656672545564,81,NA,1.351311207257732
2014,Lewisham,83759,0.9220154260785939,216.9055114638448,18,NA,1.1933834506838477
2014,Lincolnshire,24254,1.224689116170214,31.68919191919192,55,NA,1.1011365831360462
2014,Liverpool,39860,1.1852818149853876,66.1633201058201,60,NA,1.517227371462956
2014,Luton,5474,0.9367233914820798,36.71276455026455,18,NA,1.0940336646667943
2014,Manchester,88992,1.0723998059769861,166.98851974898486,43,NA,1.1235474402855625
2014,Medway,7981,1.0153556155651466,21.430409356725146,19,NA,1.1876479843299035
2014,Merthyr Tydfil,443,1.0600374986626036,3.3716666666666666,10,NA,0.7820313480037608
2014,Merton,22397,1.0063792365990738,113.78511904761905,8,NA,1.334501669139372
2014,Middlesbrough,10082,1.0356912507420215,26.53858024691358,27,NA,1.0988959110128957
2014,Midlothian,3156,1.0946447232719774,27.722698412698414,10,NA,1.5696201281788573
2014,Milton Keynes,16924,1.1115969885519075,46.282407407407405,36,NA,1.1223227368712463
2014,Monmouthshire,2650,0.8939500754135022,15.391203703703704,18,NA,0.8468252379233371
2014,Moray,1027,1.3353897809791955,8.784171075837742,9,NA,1.3054550746452709
2014,Neath Port Talbot,4774,0.7291553628326835,27.295299145299147,13,NA,0.5626262162947419
2014,Newcastle upon Tyne,24844,0.9776645175034319,54.659375,40,NA,0.8591116003950998
2014,Newham,31439,1.006169948808843,116.03194444444445,14,NA,1.2385484885720095
2014,Newport,10613,1.32928664917826,46.730555555555554,25,NA,1.3315701903819268
2014,Norfolk,55363,0.9868615930904588,46.72797244684037,106,NA,0.7626885161704016
2014,North Ayrshire,816,0.8725504490545091,9.493452380952382,8,NA,0.7104141591489751
2014,North East Lincolnshire,24823,1.0271784095025935,90.87805555555556,20,NA,1.0216677766411724
2014,North Lincolnshire,6322,1.4702723593789646,28.090476190476192,15,NA,1.402887051850014
2014,North Somerset,13679,0.7754940484097688,62.10959595959596,22,NA,0.757386687760276
2014,North Tyneside,20113,1.111559109435978,55.09839743589743,26,NA,0.9999241946541156
2014,North Yorkshire,18607,1.1391187644085894,27.346493624772314,61,NA,1.1298424272620957
2014,Northamptonshire,30063,1.0694864079198971,32.04539186507937,80,NA,0.8442624482846528
2014,Northumberland,8157,1.3809429839883482,22.402329192546585,23,NA,1.2505635336484071
2014,Nottingham,56143,1.1340197459708956,127.42649769585253,31,NA,1.1782990178030752
2014,Nottinghamshire,33752,0.985741963868549,33.647150997150995,78,NA,0.9004874234776985
2014,Oldham,7761,1.1148587465638617,66.41843434343434,11,NA,1.3882113273064551
2014,Orkney Islands,296,0.8716336295283664,8.077777777777778,4,NA,0.44519699059123363
2014,Oxfordshire,64052,1.0565755708298445,85.15352332852332,66,NA,1.0556842861248101
2014,Pembrokeshire,1672,2.3419894525822427,7.906666666666666,10,NA,3.0814221795671832
2014,Perth & Kinross,1775,1.169793862468897,11.014236111111112,16,NA,2.310867210489885
2014,Peterborough,25404,1.0928155541412088,75.36612903225806,31,NA,0.9831370415249667
2014,Plymouth,23767,0.971909986321399,73.50411255411255,33,NA,0.8444514060617293
2014,Poole,26097,1.0541186810589853,124.41666666666666,18,NA,0.852653465500039
2014,Portsmouth,51079,0.8714475066867812,277.3035353535353,22,NA,0.7714557078035725
2014,Powys,1018,0.9986605101837678,8.78361111111111,10,NA,0.5833438954224706
2014,Reading,20971,0.9565441542861904,132.34652777777777,12,NA,1.0822791491640151
2014,Redbridge,16704,0.8994231978328395,67.25173611111111,16,NA,2.1441877434815217
2014,Redcar and Cleveland,5738,0.9324203991023949,33.88717948717949,13,NA,0.738965461576979
2014,Renfrewshire,2132,1.4477714605695782,12.756944444444445,8,NA,1.625732398163839
2014,"Rhondda, Cynon, Taff",4416,0.9317243134997046,8.993198853615521,36,NA,0.729966237171348
2014,Richmond upon Thames,63265,1.0434677889538124,297.42253086419754,18,NA,1.5343386631638474
2014,Rochdale,4289,1.015682043377254,24.64027777777778,16,NA,1.2511662120512905
2014,Rotherham,6793,0.9360263509507307,18.670833333333334,26,NA,0.6889437847679545
2014,Rutland,1159,0.18800539083557952,30.979166666666668,4,NA,0.09360060387486371
